region;num_dia;dia;valor;valordelta;n;mu;sigma;modelo;modelodelta;densidad;modelo*n;R2ajuste;R2error;R2errorA;R2errorB;pvalor;qnorm0.99;qnorm0.999;diapeak;deltapeak
MD;23;23;1091;94;292000;89;25.3;0.004544;0.000499;0.000525;1327;0.825630876;0.323156265;2.768408964;-0.120660550;0.004651569;148;167;66;4518
MD;24;24;1281;190;292000;89;25.3;0.005097;0.000553;0.000581;1488;0.846483583;0.295012348;2.664525590;-0.108194545;0.006091719;148;167;66;4518
MD;25;25;1328;47;292000;89;25.3;0.005709;0.000612;0.000643;1667;0.839031080;0.309810153;2.641274015;-0.105511671;0.003855786;148;167;66;4518
MD;26;26;1351;23;292000;89;25.3;0.006385;0.000676;0.000710;1864;0.794691544;0.327563257;2.624893125;-0.103691572;0.002248720;148;167;66;4518
MD;27;27;1433;82;292000;89;25.3;0.007131;0.000746;0.000783;2082;0.731190267;0.332516877;2.585378138;-0.099457823;0.001641370;148;167;66;4518
MD;28;28;1617;184;292000;89;25.3;0.007953;0.000822;0.000862;2322;0.685566889;0.320024548;2.518911080;-0.092581921;0.001704436;148;167;66;4518
MD;29;29;1788;171;292000;89;25.3;0.008857;0.000904;0.000947;2586;0.646644753;0.313329080;2.464833097;-0.087174122;0.001591982;148;167;66;4518
MD;30;30;2002;214;292000;89;25.3;0.009850;0.000993;0.001040;2876;0.623196678;0.303153865;2.407810997;-0.081655855;0.001617426;148;167;66;4518
MD;31;31;2461;459;292000;89;25.3;0.010939;0.001089;0.001139;3194;0.670762285;0.263865483;2.310813589;-0.072562348;0.003119875;148;167;66;4518
MD;32;32;2636;175;292000;89;25.3;0.012131;0.001192;0.001246;3542;0.687881039;0.265984894;2.280057288;-0.069766320;0.002518034;148;167;66;4518
MD;33;33;2713;77;292000;89;25.3;0.013434;0.001303;0.001361;3923;0.663524631;0.277434147;2.266968906;-0.068611463;0.001637950;148;167;66;4518
MD;34;34;2958;245;292000;89;25.3;0.014856;0.001422;0.001484;4338;0.638186054;0.274449577;2.229849480;-0.065429798;0.001473445;148;167;66;4518
MD;35;35;3409;451;292000;89;25.3;0.016406;0.001550;0.001616;4790;0.644182142;0.256689042;2.171808414;-0.060593042;0.001898029;148;167;66;4518
MD;36;36;3860;451;292000;89;25.3;0.018092;0.001686;0.001757;5283;0.664350119;0.243467889;2.122450182;-0.056591024;0.002228487;148;167;66;4518
MD;37;37;4487;627;292000;89;25.3;0.019923;0.001832;0.001908;5818;0.705923019;0.222398071;2.063147844;-0.051909260;0.003214223;148;167;66;4518
MD;38;38;5305;818;292000;89;25.3;0.021910;0.001987;0.002067;6398;0.763499685;0.195465262;1.996597391;-0.046789994;0.005450151;148;167;66;4518
MD;39;39;5584;279;292000;89;25.3;0.024061;0.002151;0.002237;7026;0.789738862;0.200885610;1.983503723;-0.045807969;0.004216772;148;167;66;4518
MD;40;40;5764;180;292000;89;25.3;0.026387;0.002326;0.002417;7705;0.790479832;0.210539081;1.978310421;-0.045427972;0.002901654;148;167;66;4518
MD;41;41;6178;414;292000;89;25.3;0.028899;0.002511;0.002607;8438;0.784442295;0.211092626;1.957430052;-0.043936517;0.002512176;148;167;66;4518
MD;42;42;7274;1096;292000;89;25.3;0.031605;0.002707;0.002808;9229;0.803234557;0.186528784;1.899116164;-0.039868106;0.004289540;148;167;66;4518
MD;43;43;8309;1035;292000;89;25.3;0.034518;0.002913;0.003020;10079;0.829514719;0.169864275;1.853113580;-0.036731566;0.006028570;148;167;66;4518
MD;44;44;9487;1178;292000;89;25.3;0.037648;0.003130;0.003242;10993;0.858714152;0.152889567;1.807321366;-0.033678752;0.008680055;148;167;66;4518
MD;45;45;11105;1618;292000;89;25.3;0.041006;0.003358;0.003475;11974;0.890642531;0.128233620;1.749429175;-0.029903174;0.015722698;148;167;66;4518
MD;46;46;11625;520;292000;89;25.3;0.044603;0.003597;0.003720;13024;0.908450268;0.133485613;1.744870423;-0.029612190;0.012533470;148;167;66;4518
MD;47;47;11978;353;292000;89;25.3;0.048449;0.003847;0.003975;14147;0.915102485;0.142190545;1.746955011;-0.029742477;0.008981402;148;167;66;4518
MD;48;48;12663;685;292000;89;25.3;0.052557;0.004107;0.004241;15347;0.916817914;0.144843518;1.737214806;-0.029146138;0.007619168;148;167;66;4518
MD;49;49;14765;2102;292000;89;25.3;0.056936;0.004379;0.004519;16625;0.927685123;0.121914009;1.684803412;-0.026001454;0.013933470;148;167;66;4518
MD;50;50;16741;1976;292000;89;25.3;0.061597;0.004661;0.004806;17986;0.940284881;0.106387618;1.643872210;-0.023593736;0.020796407;148;167;66;4518
MD;51;51;18935;2194;292000;89;25.3;0.066552;0.004954;0.005104;19433;0.952307766;0.091367384;1.603421370;-0.021260034;0.031096470;148;167;66;4518
MD;52;52;21938;3003;292000;89;25.3;0.071809;0.005257;0.005412;20968;0.962179784;0.070122849;1.549485084;-0.018207037;0.057807655;148;167;66;4518
MD;53;53;22739;801;292000;89;25.3;0.077379;0.005570;0.005730;22595;0.969278415;0.075603321;1.553475582;-0.018428731;0.046305160;148;167;66;4518
MD;54;54;23243;504;292000;89;25.3;0.083271;0.005892;0.006056;24315;0.973676561;0.083949924;1.563598983;-0.018980916;0.033573917;148;167;66;4518
MD;55;55;24391;1148;292000;89;25.3;0.089495;0.006223;0.006392;26132;0.976392620;0.086697543;1.560128495;-0.018794997;0.029100003;148;167;66;4518
MD;56;56;27684;3293;292000;89;25.3;0.096058;0.006563;0.006735;28049;0.980225415;0.070896660;1.518457682;-0.016601797;0.047304188;148;167;66;4518
MD;57;57;30795;3111;292000;89;25.3;0.102968;0.006910;0.007086;30067;0.983459968;0.060096355;1.485777593;-0.014911447;0.066068239;148;167;66;4518
MD;58;58;33755;2960;292000;89;25.3;0.110232;0.007264;0.007443;32188;0.985737983;0.052677372;1.460227593;-0.013612295;0.083076777;148;167;66;4518
MD;59;59;38049;4294;292000;89;25.3;0.117856;0.007625;0.007807;34414;0.985880043;0.039345405;1.418648260;-0.011533328;0.132062903;148;167;66;4518
MD;60;60;39189;1140;292000;89;25.3;0.125847;0.007990;0.008175;36747;0.987191317;0.044096988;1.426950866;-0.011941653;0.107312122;148;167;66;4518
MD;61;61;39899;710;292000;89;25.3;0.134208;0.008361;0.008547;39189;0.988894081;0.051054444;1.440525574;-0.012598494;0.079953255;148;167;66;4518
MD;62;62;41250;1351;292000;89;25.3;0.142942;0.008735;0.008922;41739;0.990275567;0.055203531;1.445069665;-0.012814879;0.066031875;148;167;66;4518
MD;63;63;45194;3944;292000;89;25.3;0.152053;0.009111;0.009300;44399;0.991511954;0.047344897;1.419206370;-0.011602537;0.086700660;148;167;66;4518
MD;64;64;48575;3381;292000;89;25.3;0.161541;0.009488;0.009677;47170;0.992477731;0.043412286;1.402961894;-0.010852792;0.098496927;148;167;66;4518
MD;65;65;51949;3374;292000;89;25.3;0.171408;0.009866;0.010055;50051;0.993205539;0.040333158;1.389065825;-0.010221153;0.108686205;148;167;66;4518
MD;66;66;56467;4518;292000;89;25.3;0.181651;0.010243;0.010431;53042;0.993365811;0.033939515;1.365767384;-0.009177939;0.138666189;148;167;66;4518
MD;67;67;57540;1073;292000;89;25.3;0.192269;0.010618;0.010804;56143;0.994064621;0.039477046;1.378028087;-0.009718852;0.106996106;148;167;66;4518
MD;68;68;58448;908;292000;89;25.3;0.203258;0.010989;0.011173;59351;0.994675087;0.045730442;1.390935191;-0.010280031;0.079937297;148;167;66;4518
MD;69;69;59891;1443;292000;89;25.3;0.214614;0.011356;0.011537;62667;0.994862544;0.050443840;1.398276347;-0.010594652;0.063547593;148;167;66;4518
MD;70;70;64039;4148;292000;89;25.3;0.226330;0.011716;0.011894;66088;0.995229123;0.046391952;1.382913343;-0.009945511;0.073341577;148;167;66;4518
MD;71;71;67857;3818;292000;89;25.3;0.238399;0.012069;0.012243;69612;0.995620056;0.044040934;1.371892593;-0.009486313;0.078996900;148;167;66;4518
MD;72;72;71587;3730;292000;89;25.3;0.250812;0.012413;0.012582;73237;0.995991673;0.042391326;1.362826369;-0.009113728;0.082720509;148;167;66;4518
MD;73;73;76796;5209;292000;89;25.3;0.263559;0.012747;0.012910;76959;0.996428011;0.037047111;1.344080529;-0.008353762;0.102800064;148;167;66;4518
MD;74;74;;;292000;89;25.3;0.276629;0.013070;0.013227;80776;;;;;;148;167;66;4518
MD;75;75;;;292000;89;25.3;0.290009;0.013380;0.013530;84683;;;;;;148;167;66;4518
MD;76;76;;;292000;89;25.3;0.303684;0.013675;0.013818;88676;;;;;;148;167;66;4518
MD;77;77;;;292000;89;25.3;0.317640;0.013956;0.014091;92751;;;;;;148;167;66;4518
MD;78;78;;;292000;89;25.3;0.331860;0.014220;0.014346;96903;;;;;;148;167;66;4518
MD;79;79;;;292000;89;25.3;0.346327;0.014467;0.014584;101127;;;;;;148;167;66;4518
MD;80;80;;;292000;89;25.3;0.361021;0.014694;0.014802;105418;;;;;;148;167;66;4518
MD;81;81;;;292000;89;25.3;0.375923;0.014902;0.015000;109770;;;;;;148;167;66;4518
MD;82;82;;;292000;89;25.3;0.391013;0.015090;0.015176;114176;;;;;;148;167;66;4518
MD;83;83;;;292000;89;25.3;0.406269;0.015256;0.015331;118630;;;;;;148;167;66;4518
MD;84;84;;;292000;89;25.3;0.421668;0.015399;0.015464;123127;;;;;;148;167;66;4518
MD;85;85;;;292000;89;25.3;0.437188;0.015520;0.015573;127659;;;;;;148;167;66;4518
MD;86;86;;;292000;89;25.3;0.452805;0.015617;0.015658;132219;;;;;;148;167;66;4518
MD;87;87;;;292000;89;25.3;0.468496;0.015691;0.015719;136801;;;;;;148;167;66;4518
MD;88;88;;;292000;89;25.3;0.484236;0.015740;0.015756;141397;;;;;;148;167;66;4518
MD;89;89;;;292000;89;25.3;0.500000;0.015764;0.015768;146000;;;;;;148;167;66;4518
MD;90;90;;;292000;89;25.3;0.515764;0.015764;0.015756;150603;;;;;;148;167;66;4518
MD;91;91;;;292000;89;25.3;0.531504;0.015740;0.015719;155199;;;;;;148;167;66;4518
MD;92;92;;;292000;89;25.3;0.547195;0.015691;0.015658;159781;;;;;;148;167;66;4518
MD;93;93;;;292000;89;25.3;0.562812;0.015617;0.015573;164341;;;;;;148;167;66;4518
MD;94;94;;;292000;89;25.3;0.578332;0.015520;0.015464;168873;;;;;;148;167;66;4518
