region;num_dia;dia;valor;valordelta;n;mu;sigma;modelo;modelodelta;densidad;modelo*n;R2ajuste;R2error;R2errorA;R2errorB;pvalor;qnorm0.99;qnorm0.999;diapeak;deltapeak
MD;42;42;7274;1096;286000;89;25.3;0.031605;0.002707;0.002808;9039;0.833902467;0.186528784;1.938957762;-0.040704500;0.004289540;148;167;73;5209
MD;43;43;8309;1035;286000;89;25.3;0.034518;0.002913;0.003020;9872;0.857141210;0.169864275;1.891990089;-0.037502158;0.006028570;148;167;73;5209
MD;44;44;9487;1178;286000;89;25.3;0.037648;0.003130;0.003242;10767;0.882668502;0.152889567;1.845237199;-0.034385299;0.008680055;148;167;73;5209
MD;45;45;11105;1618;286000;89;25.3;0.041006;0.003358;0.003475;11728;0.909916316;0.128233620;1.786130487;-0.030530514;0.015722698;148;167;73;5209
MD;46;46;11625;520;286000;89;25.3;0.044603;0.003597;0.003720;12756;0.925393888;0.133485613;1.781476096;-0.030233425;0.012533470;148;167;73;5209
MD;47;47;11978;353;286000;89;25.3;0.048449;0.003847;0.003975;13856;0.931428242;0.142190545;1.783604417;-0.030366445;0.008981402;148;167;73;5209
MD;48;48;12663;685;286000;89;25.3;0.052557;0.004107;0.004241;15031;0.933163413;0.144843518;1.773659872;-0.029757595;0.007619168;148;167;73;5209
MD;49;49;14765;2102;286000;89;25.3;0.056936;0.004379;0.004519;16284;0.942542396;0.121914009;1.720148938;-0.026546939;0.013933470;148;167;73;5209
MD;50;50;16741;1976;286000;89;25.3;0.061597;0.004661;0.004806;17617;0.953062934;0.106387618;1.678359040;-0.024088710;0.020796407;148;167;73;5209
MD;51;51;18935;2194;286000;89;25.3;0.066552;0.004954;0.005104;19034;0.962674357;0.091367384;1.637059580;-0.021706049;0.031096470;148;167;73;5209
MD;52;52;21938;3003;286000;89;25.3;0.071809;0.005257;0.005412;20537;0.969568738;0.070122849;1.581991764;-0.018589002;0.057807655;148;167;73;5209
MD;53;53;22739;801;286000;89;25.3;0.077379;0.005570;0.005730;22130;0.975085634;0.075603321;1.586065978;-0.018815348;0.046305160;148;167;73;5209
MD;54;54;23243;504;286000;89;25.3;0.083271;0.005892;0.006056;23816;0.978932041;0.083949924;1.596401759;-0.019379118;0.033573917;148;167;73;5209
MD;55;55;24391;1148;286000;89;25.3;0.089495;0.006223;0.006392;25595;0.981490425;0.086697543;1.592858463;-0.019189298;0.029100003;148;167;73;5209
MD;56;56;27684;3293;286000;89;25.3;0.096058;0.006563;0.006735;27472;0.984515177;0.070896660;1.550313437;-0.016950086;0.047304188;148;167;73;5209
MD;57;57;30795;3111;286000;89;25.3;0.102968;0.006910;0.007086;29449;0.986666768;0.060096355;1.516947752;-0.015224275;0.066068239;148;167;73;5209
MD;58;58;33755;2960;286000;89;25.3;0.110232;0.007264;0.007443;31526;0.987827526;0.052677372;1.490861739;-0.013897867;0.083076777;148;167;73;5209
MD;59;59;38049;4294;286000;89;25.3;0.117856;0.007625;0.007807;33707;0.986546061;0.039345405;1.448410112;-0.011775286;0.132062903;148;167;73;5209
MD;60;60;39189;1140;286000;89;25.3;0.125847;0.007990;0.008175;35992;0.987088499;0.044096988;1.456886898;-0.012192177;0.107312122;148;167;73;5209
MD;61;61;39899;710;286000;89;25.3;0.134208;0.008361;0.008547;38383;0.988564862;0.051054444;1.470746391;-0.012862798;0.079953255;148;167;73;5209
MD;62;62;41250;1351;286000;89;25.3;0.142942;0.008735;0.008922;40881;0.990000253;0.055203531;1.475385811;-0.013083723;0.066031875;148;167;73;5209
MD;63;63;45194;3944;286000;89;25.3;0.152053;0.009111;0.009300;43487;0.991041773;0.047344897;1.448979930;-0.011845947;0.086700660;148;167;73;5209
MD;64;64;48575;3381;286000;89;25.3;0.161541;0.009488;0.009677;46201;0.991748700;0.043412286;1.432394661;-0.011080473;0.098496927;148;167;73;5209
MD;65;65;51949;3374;286000;89;25.3;0.171408;0.009866;0.010055;49023;0.992195637;0.040333158;1.418207066;-0.010435582;0.108686205;148;167;73;5209
MD;66;66;56467;4518;286000;89;25.3;0.181651;0.010243;0.010431;51952;0.991925443;0.033939515;1.394419846;-0.009370483;0.138666189;148;167;73;5209
MD;67;67;57540;1073;286000;89;25.3;0.192269;0.010618;0.010804;54989;0.992537605;0.039477046;1.406937768;-0.009922744;0.106996106;148;167;73;5209
MD;68;68;58448;908;286000;89;25.3;0.203258;0.010989;0.011173;58132;0.993352694;0.045730442;1.420115649;-0.010495696;0.079937297;148;167;73;5209
MD;69;69;59891;1443;286000;89;25.3;0.214614;0.011356;0.011537;61380;0.993928281;0.050443840;1.427610815;-0.010816917;0.063547593;148;167;73;5209
MD;70;70;64039;4148;286000;89;25.3;0.226330;0.011716;0.011894;64730;0.994546664;0.046391952;1.411925511;-0.010154158;0.073341577;148;167;73;5209
MD;71;71;67857;3818;286000;89;25.3;0.238399;0.012069;0.012243;68182;0.995119630;0.044040934;1.400673557;-0.009685326;0.078996900;148;167;73;5209
MD;72;72;71587;3730;286000;89;25.3;0.250812;0.012413;0.012582;71732;0.995633189;0.042391326;1.391417132;-0.009304925;0.082720509;148;167;73;5209
MD;73;73;76796;5209;286000;89;25.3;0.263559;0.012747;0.012910;75378;0.996050246;0.037047111;1.372278023;-0.008529015;0.102800064;148;167;73;5209
MD;74;74;78506;1710;286000;89;25.3;0.276629;0.013070;0.013227;79116;0.996438839;0.041237097;1.380091466;-0.008841553;0.082695262;148;167;73;5209
MD;75;75;79580;1074;286000;89;25.3;0.290009;0.013380;0.013530;82942;0.996495975;0.047109610;1.391809474;-0.009304106;0.061417150;148;167;73;5209
MD;76;76;81503;1923;286000;89;25.3;0.303684;0.013675;0.013818;86854;0.996174114;0.050946299;1.397023037;-0.009507232;0.049938871;148;167;73;5209
MD;77;77;86673;5170;286000;89;25.3;0.317640;0.013956;0.014091;90845;0.996173528;0.046282418;1.380973313;-0.008889935;0.060247591;148;167;73;5209
MD;78;78;91767;5094;286000;89;25.3;0.331860;0.014220;0.014346;94912;0.996349268;0.042420743;1.366769296;-0.008350542;0.070435914;148;167;73;5209
MD;79;79;96550;4783;286000;89;25.3;0.346327;0.014467;0.014584;99049;0.996587399;0.039770191;1.355638285;-0.007933129;0.078066287;148;167;73;5209
MD;80;80;103200;6650;286000;89;25.3;0.361021;0.014694;0.014802;103252;0.996919477;0.033368791;1.334390814;-0.007146185;0.104840863;148;167;73;5209
MD;81;81;;;286000;89;25.3;0.375923;0.014902;0.015000;107514;;;;;;148;167;73;5209
MD;82;82;;;286000;89;25.3;0.391013;0.015090;0.015176;111830;;;;;;148;167;73;5209
MD;83;83;;;286000;89;25.3;0.406269;0.015256;0.015331;116193;;;;;;148;167;73;5209
MD;84;84;;;286000;89;25.3;0.421668;0.015399;0.015464;120597;;;;;;148;167;73;5209
MD;85;85;;;286000;89;25.3;0.437188;0.015520;0.015573;125036;;;;;;148;167;73;5209
MD;86;86;;;286000;89;25.3;0.452805;0.015617;0.015658;129502;;;;;;148;167;73;5209
MD;87;87;;;286000;89;25.3;0.468496;0.015691;0.015719;133990;;;;;;148;167;73;5209
MD;88;88;;;286000;89;25.3;0.484236;0.015740;0.015756;138491;;;;;;148;167;73;5209
MD;89;89;;;286000;89;25.3;0.500000;0.015764;0.015768;143000;;;;;;148;167;73;5209
MD;90;90;;;286000;89;25.3;0.515764;0.015764;0.015756;147509;;;;;;148;167;73;5209
MD;91;91;;;286000;89;25.3;0.531504;0.015740;0.015719;152010;;;;;;148;167;73;5209
MD;92;92;;;286000;89;25.3;0.547195;0.015691;0.015658;156498;;;;;;148;167;73;5209
MD;93;93;;;286000;89;25.3;0.562812;0.015617;0.015573;160964;;;;;;148;167;73;5209
MD;94;94;;;286000;89;25.3;0.578332;0.015520;0.015464;165403;;;;;;148;167;73;5209
MD;95;95;;;286000;89;25.3;0.593731;0.015399;0.015331;169807;;;;;;148;167;73;5209
MD;96;96;;;286000;89;25.3;0.608987;0.015256;0.015176;174170;;;;;;148;167;73;5209
MD;97;97;;;286000;89;25.3;0.624077;0.015090;0.015000;178486;;;;;;148;167;73;5209
MD;98;98;;;286000;89;25.3;0.638979;0.014902;0.014802;182748;;;;;;148;167;73;5209
MD;99;99;;;286000;89;25.3;0.653673;0.014694;0.014584;186951;;;;;;148;167;73;5209
MD;100;100;;;286000;89;25.3;0.668140;0.014467;0.014346;191088;;;;;;148;167;73;5209
MD;101;101;;;286000;89;25.3;0.682360;0.014220;0.014091;195155;;;;;;148;167;73;5209
